date_id,date,branch_id,material_id,tons_bought,price_per_ton
219,2024-08-06,1,3,2.78,758.12
219,2024-08-06,2,1,6.18,1326.14
219,2024-08-06,2,2,2.28,1137.44
219,2024-08-06,2,3,2.41,738.57
219,2024-08-06,3,1,6.28,1538.93
219,2024-08-06,3,2,2.25,952.61
219,2024-08-06,3,3,0.79,696.68
220,2024-08-07,1,1,10.03,1476.45
220,2024-08-07,1,2,1.22,1196.19
220,2024-08-07,1,3,1.83,824.25
220,2024-08-07,2,1,7.59,1177.23
220,2024-08-07,2,2,0.63,1054.27
220,2024-08-07,2,3,0.44,654.58
220,2024-08-07,3,1,3.08,1257.64
220,2024-08-07,3,2,0.78,939.19
220,2024-08-07,3,3,0.74,732.4
221,2024-08-08,1,1,5.47,1399.54
221,2024-08-08,1,2,0.19,877.73
221,2024-08-08,1,3,1.29,720.18
221,2024-08-08,2,1,4.22,1348.64
221,2024-08-08,2,2,3.51,1172.21
221,2024-08-08,2,3,1.86,674.76
221,2024-08-08,3,1,4.77,1247.07
221,2024-08-08,3,2,2.4,1175.33
221,2024-08-08,3,3,0.61,662.24
222,2024-08-09,1,1,4.93,1470.17
222,2024-08-09,1,2,4.31,789.89
222,2024-08-09,1,3,1.77,849.73
222,2024-08-09,2,1,0.22,1538.94
222,2024-08-09,2,2,3.87,942.34
222,2024-08-09,2,3,2.06,690.09
222,2024-08-09,3,1,3.91,1324.42
222,2024-08-09,3,2,0.44,862.03
222,2024-08-09,3,3,0.73,693.91
223,2024-08-10,1,1,8.57,1566.13
223,2024-08-10,1,2,1.88,1138.16
223,2024-08-10,1,3,1.3,528.07
223,2024-08-10,2,1,8.96,1377.39
223,2024-08-10,2,2,2.31,867.12
223,2024-08-10,2,3,0.71,830.42
223,2024-08-10,3,1,0.92,1494.33
223,2024-08-10,3,2,0.21,1054.53
223,2024-08-10,3,3,1.12,606.51
224,2024-08-11,1,1,13.33,1274.29
224,2024-08-11,1,2,3.59,982.79
224,2024-08-11,1,3,0.51,689.88
224,2024-08-11,2,1,7.83,1528.84
224,2024-08-11,2,2,0.71,868.75
224,2024-08-11,2,3,1.6,791.64
224,2024-08-11,3,1,2.88,1483.04
224,2024-08-11,3,2,2.47,1063.27
224,2024-08-11,3,3,0.12,813.05
225,2024-08-12,1,1,6.14,1496.0
225,2024-08-12,1,2,4.04,1061.65
225,2024-08-12,1,3,2.45,711.29
225,2024-08-12,2,1,3.55,1356.13
225,2024-08-12,2,2,3.42,1086.01
225,2024-08-12,2,3,2.14,791.05
225,2024-08-12,3,1,3.98,1282.26
225,2024-08-12,3,2,2.52,942.19
225,2024-08-12,3,3,1.27,695.33
226,2024-08-13,1,1,12.47,1427.52
226,2024-08-13,1,2,1.92,961.19
226,2024-08-13,1,3,1.68,620.71
226,2024-08-13,2,1,5.35,1461.23
226,2024-08-13,2,2,0.54,992.58
226,2024-08-13,2,3,0.92,894.66
226,2024-08-13,3,1,7.09,1658.7
226,2024-08-13,3,2,1.13,1029.03
226,2024-08-13,3,3,0.01,660.84
227,2024-08-14,1,1,2.56,1351.97
227,2024-08-14,1,2,4.17,1036.97
227,2024-08-14,1,3,0.94,625.78
227,2024-08-14,2,1,7.92,1427.9
227,2024-08-14,2,2,2.71,930.81
227,2024-08-14,2,3,0.69,627.91
227,2024-08-14,3,1,4.43,1341.6
227,2024-08-14,3,2,0.57,983.37
227,2024-08-14,3,3,1.01,664.24
228,2024-08-15,1,1,6.83,1485.73
228,2024-08-15,1,2,1.49,840.89
228,2024-08-15,1,3,2.7,593.82
228,2024-08-15,2,1,4.98,1288.11
228,2024-08-15,2,2,2.28,928.0
228,2024-08-15,2,3,0.07,784.04
228,2024-08-15,3,1,0.61,1389.35
228,2024-08-15,3,2,2.51,967.35
228,2024-08-15,3,3,0.44,645.31
229,2024-08-16,1,1,3.4,1347.22
229,2024-08-16,1,2,5.35,968.79
229,2024-08-16,1,3,2.26,653.53
229,2024-08-16,2,1,4.09,1376.29
229,2024-08-16,2,2,0.36,1069.36
229,2024-08-16,2,3,2.55,584.54
229,2024-08-16,3,1,3.05,1447.73
229,2024-08-16,3,2,2.49,1082.13
229,2024-08-16,3,3,0.12,645.15
230,2024-08-17,1,1,9.55,1340.75
230,2024-08-17,1,2,5.91,806.74
230,2024-08-17,1,3,0.76,730.2
230,2024-08-17,2,1,8.36,1411.84
230,2024-08-17,2,2,1.83,1205.32
230,2024-08-17,2,3,1.06,719.41
230,2024-08-17,3,1,3.82,1509.3
230,2024-08-17,3,2,1.74,870.97
230,2024-08-17,3,3,1.3,796.36
231,2024-08-18,1,1,1.36,1429.12
231,2024-08-18,1,2,4.72,1045.85
231,2024-08-18,1,3,2.88,628.93
231,2024-08-18,2,1,1.49,1490.53
231,2024-08-18,2,2,3.0,966.94
231,2024-08-18,2,3,0.71,787.17
231,2024-08-18,3,1,6.53,1394.34
231,2024-08-18,3,2,1.57,911.16
231,2024-08-18,3,3,0.61,616.32
232,2024-08-19,1,1,10.68,1496.31
232,2024-08-19,1,2,1.08,965.75
232,2024-08-19,1,3,1.12,678.43
232,2024-08-19,2,1,8.15,1423.94
232,2024-08-19,2,2,2.49,873.34
232,2024-08-19,2,3,0.07,692.13
232,2024-08-19,3,1,0.56,1422.16
232,2024-08-19,3,2,2.44,1048.61
232,2024-08-19,3,3,0.09,801.76
233,2024-08-20,1,1,12.43,1426.66
233,2024-08-20,1,2,4.23,1066.78
233,2024-08-20,1,3,1.23,674.05
233,2024-08-20,2,1,2.05,1455.85
233,2024-08-20,2,2,0.07,1159.06
233,2024-08-20,2,3,0.52,615.29
233,2024-08-20,3,1,4.07,1371.96
233,2024-08-20,3,2,0.52,1127.57
233,2024-08-20,3,3,1.1,670.29
234,2024-08-21,1,1,6.79,1378.48
234,2024-08-21,1,2,1.89,930.94
234,2024-08-21,1,3,1.36,664.68
234,2024-08-21,2,1,3.29,1438.4
234,2024-08-21,2,2,0.24,1004.75
234,2024-08-21,2,3,0.46,762.07
234,2024-08-21,3,1,4.42,1407.54
234,2024-08-21,3,2,0.47,857.35
234,2024-08-21,3,3,1.26,783.69
235,2024-08-22,1,1,11.54,1674.44
235,2024-08-22,1,2,4.83,1001.6
235,2024-08-22,1,3,1.15,844.63
235,2024-08-22,2,1,3.83,1396.01
235,2024-08-22,2,2,0.67,903.4
235,2024-08-22,2,3,2.3,630.76
235,2024-08-22,3,1,5.87,1325.56
235,2024-08-22,3,2,2.49,999.47
235,2024-08-22,3,3,0.53,615.19
236,2024-08-23,1,1,9.62,1458.01
236,2024-08-23,1,2,4.21,1169.25
236,2024-08-23,1,3,1.59,608.53
236,2024-08-23,2,1,1.95,1339.39
236,2024-08-23,2,2,1.16,1144.74
236,2024-08-23,2,3,0.35,695.98
236,2024-08-23,3,1,7.15,1340.38
236,2024-08-23,3,2,0.14,786.85
236,2024-08-23,3,3,1.0,627.07
237,2024-08-24,1,1,2.91,1386.72
237,2024-08-24,1,2,2.11,1056.91
237,2024-08-24,1,3,1.2,611.68
237,2024-08-24,2,1,8.23,1406.38
237,2024-08-24,2,2,0.51,959.27
237,2024-08-24,2,3,0.33,799.42
237,2024-08-24,3,1,3.28,1485.21
237,2024-08-24,3,2,1.32,958.26
237,2024-08-24,3,3,0.15,705.13
238,2024-08-25,1,1,4.78,1158.42
238,2024-08-25,1,2,5.22,780.5
238,2024-08-25,1,3,0.59,604.93
238,2024-08-25,2,1,0.46,1426.58
238,2024-08-25,2,2,1.55,1222.14
238,2024-08-25,2,3,2.19,746.4
238,2024-08-25,3,1,1.12,1323.53
238,2024-08-25,3,2,0.53,1067.84
238,2024-08-25,3,3,0.75,726.39
239,2024-08-26,1,1,0.09,1275.65
239,2024-08-26,1,2,0.1,916.93
239,2024-08-26,1,3,1.74,751.81
239,2024-08-26,2,1,1.28,1473.75
239,2024-08-26,2,2,0.85,973.22
239,2024-08-26,2,3,0.82,740.55
239,2024-08-26,3,1,0.53,1338.56
239,2024-08-26,3,2,1.31,881.46
239,2024-08-26,3,3,0.8,756.61
240,2024-08-27,1,1,7.7,1545.1
240,2024-08-27,1,2,0.17,865.64
240,2024-08-27,1,3,0.25,630.8
240,2024-08-27,2,1,2.09,1489.17
240,2024-08-27,2,2,2.78,1021.72
240,2024-08-27,2,3,0.68,762.9
240,2024-08-27,3,1,4.33,1615.02
240,2024-08-27,3,2,2.18,1110.24
240,2024-08-27,3,3,1.01,713.14
241,2024-08-28,1,1,10.78,1250.52
241,2024-08-28,1,2,2.64,1177.0
241,2024-08-28,1,3,1.66,613.55
241,2024-08-28,2,1,7.88,1154.37
241,2024-08-28,2,2,0.39,924.8
241,2024-08-28,2,3,0.57,692.63
241,2024-08-28,3,1,2.75,1615.19
241,2024-08-28,3,2,0.09,1034.01
241,2024-08-28,3,3,0.13,796.02
242,2024-08-29,1,1,1.74,1373.29
242,2024-08-29,1,2,0.03,1095.42
242,2024-08-29,1,3,0.86,611.26
242,2024-08-29,2,1,0.59,1519.29
242,2024-08-29,2,2,0.83,891.6
242,2024-08-29,2,3,1.99,900.21
242,2024-08-29,3,1,4.11,1383.38
242,2024-08-29,3,2,0.19,1030.19
242,2024-08-29,3,3,1.04,697.64
243,2024-08-30,1,1,5.92,1253.37
243,2024-08-30,1,2,4.04,854.99
243,2024-08-30,1,3,2.04,852.54
243,2024-08-30,2,1,6.39,1368.89
243,2024-08-30,2,2,4.2,886.58
243,2024-08-30,2,3,0.4,729.73
243,2024-08-30,3,1,6.87,1267.96
243,2024-08-30,3,2,2.35,931.48
243,2024-08-30,3,3,0.99,615.22
244,2024-08-31,1,1,4.81,1412.94
244,2024-08-31,1,2,3.37,941.91
244,2024-08-31,1,3,2.01,759.25
244,2024-08-31,2,1,4.73,1523.1
244,2024-08-31,2,2,1.31,999.19
244,2024-08-31,2,3,0.16,773.0
244,2024-08-31,3,1,2.8,1388.3
244,2024-08-31,3,2,1.58,907.24
244,2024-08-31,3,3,0.48,701.86
245,2024-09-01,1,1,4.52,1434.44
245,2024-09-01,1,2,4.58,890.79
245,2024-09-01,1,3,1.8,742.0
245,2024-09-01,2,1,7.29,1426.93
245,2024-09-01,2,2,3.56,861.43
245,2024-09-01,2,3,1.72,637.84
245,2024-09-01,3,1,1.21,1361.65
245,2024-09-01,3,2,1.66,946.72
245,2024-09-01,3,3,0.32,561.08
246,2024-09-02,1,1,1.4,1659.68
246,2024-09-02,1,2,5.29,1000.21
246,2024-09-02,1,3,0.38,723.39
246,2024-09-02,2,1,6.91,1612.61
246,2024-09-02,2,2,1.15,933.81
246,2024-09-02,2,3,2.01,798.03
246,2024-09-02,3,1,6.87,1464.66
246,2024-09-02,3,2,0.05,1067.06
246,2024-09-02,3,3,0.54,752.62
247,2024-09-03,1,1,2.68,1455.15
247,2024-09-03,1,2,5.11,880.36
247,2024-09-03,1,3,0.38,741.03
247,2024-09-03,2,1,5.85,1338.68
247,2024-09-03,2,2,2.88,1047.44
247,2024-09-03,2,3,0.55,733.2
247,2024-09-03,3,1,1.72,1377.21
247,2024-09-03,3,2,3.01,1110.03
247,2024-09-03,3,3,1.2,899.47
248,2024-09-04,1,1,5.18,1557.03
248,2024-09-04,1,2,0.92,1075.56
248,2024-09-04,1,3,2.45,607.51
248,2024-09-04,2,1,6.22,1494.75
248,2024-09-04,2,2,0.82,980.76
248,2024-09-04,2,3,2.42,797.04
248,2024-09-04,3,1,1.07,1318.06
248,2024-09-04,3,2,1.15,1055.1
248,2024-09-04,3,3,0.45,699.47
249,2024-09-05,1,1,11.03,1561.08
249,2024-09-05,1,2,2.8,953.58
249,2024-09-05,1,3,1.53,861.31
249,2024-09-05,2,1,7.81,1667.59
249,2024-09-05,2,2,2.85,829.5
249,2024-09-05,2,3,0.76,791.53
249,2024-09-05,3,1,4.07,1472.39
249,2024-09-05,3,2,1.63,1027.5
249,2024-09-05,3,3,0.76,760.84
250,2024-09-06,1,1,6.2,1601.39
250,2024-09-06,1,2,4.08,1182.49
250,2024-09-06,1,3,1.85,723.65
250,2024-09-06,2,1,1.82,1635.14
250,2024-09-06,2,2,2.73,1067.49
250,2024-09-06,2,3,0.42,712.12
250,2024-09-06,3,1,6.98,1472.19
250,2024-09-06,3,2,2.35,910.91
250,2024-09-06,3,3,0.26,634.55
251,2024-09-07,1,1,0.42,1327.84
251,2024-09-07,1,2,6.28,1109.51
251,2024-09-07,1,3,1.83,806.85
251,2024-09-07,2,1,8.01,1415.2
251,2024-09-07,2,2,0.34,832.35
251,2024-09-07,2,3,2.24,857.97
251,2024-09-07,3,1,4.59,1435.63
251,2024-09-07,3,2,0.49,987.7
251,2024-09-07,3,3,0.73,624.66
252,2024-09-08,1,1,2.44,1559.72
252,2024-09-08,1,2,2.76,1032.96
252,2024-09-08,1,3,1.79,834.42
252,2024-09-08,2,1,3.65,1370.58
252,2024-09-08,2,2,2.86,1109.57
252,2024-09-08,2,3,0.8,596.53
252,2024-09-08,3,1,2.02,1443.95
252,2024-09-08,3,2,0.82,999.11
252,2024-09-08,3,3,0.81,778.49
253,2024-09-09,1,1,7.73,1333.15
253,2024-09-09,1,2,4.99,1020.25
253,2024-09-09,1,3,0.92,781.99
253,2024-09-09,2,1,8.21,1553.29
253,2024-09-09,2,2,1.45,981.41
253,2024-09-09,2,3,0.4,645.31
253,2024-09-09,3,1,0.38,1642.01
253,2024-09-09,3,2,2.12,1071.39
253,2024-09-09,3,3,0.02,657.42
254,2024-09-10,1,1,8.56,1419.82
254,2024-09-10,1,2,0.65,1091.28
254,2024-09-10,1,3,2.45,613.85
254,2024-09-10,2,1,7.98,1625.49
254,2024-09-10,2,2,4.09,1095.84
254,2024-09-10,2,3,2.66,620.01
254,2024-09-10,3,1,1.67,1657.81
254,2024-09-10,3,2,0.96,1066.77
254,2024-09-10,3,3,0.08,780.9
255,2024-09-11,1,1,13.44,1259.58
255,2024-09-11,1,2,5.24,1086.0
255,2024-09-11,1,3,1.77,820.46
255,2024-09-11,2,1,0.96,1475.11
255,2024-09-11,2,2,2.59,968.77
255,2024-09-11,2,3,2.14,580.86
255,2024-09-11,3,1,4.25,1613.06
255,2024-09-11,3,2,2.27,1202.38
255,2024-09-11,3,3,0.76,685.0
256,2024-09-12,1,1,8.5,1484.69
256,2024-09-12,1,2,4.56,1176.94
256,2024-09-12,1,3,2.21,849.68
256,2024-09-12,2,1,6.01,1440.25
256,2024-09-12,2,2,2.09,984.66
256,2024-09-12,2,3,1.34,803.69
256,2024-09-12,3,1,0.54,1473.55
256,2024-09-12,3,2,1.77,1014.66
256,2024-09-12,3,3,1.24,589.75
257,2024-09-13,1,1,11.26,1451.17
257,2024-09-13,1,2,5.96,899.84
257,2024-09-13,1,3,2.39,761.27
257,2024-09-13,2,1,7.55,1417.32
257,2024-09-13,2,2,0.91,934.87
257,2024-09-13,2,3,1.35,707.56
257,2024-09-13,3,1,4.19,1569.78
257,2024-09-13,3,2,1.08,1030.66
257,2024-09-13,3,3,0.52,615.8
258,2024-09-14,1,1,11.7,1586.24
258,2024-09-14,1,2,5.57,1182.28
258,2024-09-14,1,3,0.55,761.16
258,2024-09-14,2,1,3.44,1432.38
258,2024-09-14,2,2,1.53,1017.37
258,2024-09-14,2,3,2.68,759.11
258,2024-09-14,3,1,4.56,1631.96
258,2024-09-14,3,2,1.19,1215.31
258,2024-09-14,3,3,0.92,691.63
259,2024-09-15,1,1,14.18,1447.91
259,2024-09-15,1,2,1.16,1147.25
259,2024-09-15,1,3,1.9,772.44
259,2024-09-15,2,1,5.94,1476.97
259,2024-09-15,2,2,1.29,899.75
259,2024-09-15,2,3,2.35,803.62
259,2024-09-15,3,1,5.19,1479.47
259,2024-09-15,3,2,0.54,1051.18
259,2024-09-15,3,3,1.33,728.48
260,2024-09-16,1,1,9.77,1329.14
260,2024-09-16,1,2,5.85,1183.09
260,2024-09-16,1,3,0.79,832.17
260,2024-09-16,2,1,2.01,1463.27
260,2024-09-16,2,2,1.02,1210.74
260,2024-09-16,2,3,0.57,870.28
260,2024-09-16,3,1,6.79,1312.32
260,2024-09-16,3,2,1.1,1233.2
260,2024-09-16,3,3,1.36,610.8
261,2024-09-17,1,1,8.53,1579.28
261,2024-09-17,1,2,2.28,847.98
261,2024-09-17,1,3,0.71,732.92
261,2024-09-17,2,1,6.89,1439.13
261,2024-09-17,2,2,1.64,1008.28
261,2024-09-17,2,3,2.45,792.13
261,2024-09-17,3,1,5.46,1254.34
261,2024-09-17,3,2,1.67,1118.83
261,2024-09-17,3,3,0.58,838.95
262,2024-09-18,1,1,2.08,1524.08
262,2024-09-18,1,2,3.35,954.07
262,2024-09-18,1,3,1.05,732.74
262,2024-09-18,2,1,7.39,1451.64
262,2024-09-18,2,2,1.14,968.76
262,2024-09-18,2,3,0.65,743.56
262,2024-09-18,3,1,2.71,1362.44
262,2024-09-18,3,2,0.04,1230.97
262,2024-09-18,3,3,1.02,915.37
263,2024-09-19,1,1,5.74,1648.4
263,2024-09-19,1,2,5.02,977.18
263,2024-09-19,1,3,2.43,712.95
263,2024-09-19,2,1,4.27,1391.56
263,2024-09-19,2,2,1.59,1257.0
263,2024-09-19,2,3,1.13,732.63
263,2024-09-19,3,1,3.56,1438.7
263,2024-09-19,3,2,1.64,901.17
263,2024-09-19,3,3,1.13,870.93
264,2024-09-20,1,1,11.2,1451.26
264,2024-09-20,1,2,3.6,973.37
264,2024-09-20,1,3,2.2,891.61
264,2024-09-20,2,1,6.29,1686.86
264,2024-09-20,2,2,2.58,1221.01
264,2024-09-20,2,3,1.65,549.11
264,2024-09-20,3,1,6.84,1402.54
264,2024-09-20,3,2,2.33,1003.7
264,2024-09-20,3,3,0.84,730.32
265,2024-09-21,1,1,10.65,1515.38
265,2024-09-21,1,2,2.67,975.56
265,2024-09-21,1,3,1.43,927.64
265,2024-09-21,2,1,0.12,1340.3
265,2024-09-21,2,2,1.14,1268.0
265,2024-09-21,2,3,0.52,618.71
265,2024-09-21,3,1,4.36,1245.96
265,2024-09-21,3,2,0.62,887.83
265,2024-09-21,3,3,0.19,896.57
266,2024-09-22,1,1,12.72,1398.18
266,2024-09-22,1,2,4.73,1125.67
266,2024-09-22,1,3,0.81,896.67
266,2024-09-22,2,1,7.35,1362.82
266,2024-09-22,2,2,1.17,893.55
266,2024-09-22,2,3,2.76,924.91
266,2024-09-22,3,1,4.59,1426.97
266,2024-09-22,3,2,1.28,912.06
266,2024-09-22,3,3,0.97,923.75
267,2024-09-23,1,1,8.81,1457.78
267,2024-09-23,1,2,1.45,915.35
267,2024-09-23,1,3,3.07,649.29
267,2024-09-23,2,1,7.35,1539.19
267,2024-09-23,2,2,0.98,911.88
267,2024-09-23,2,3,1.36,827.06
267,2024-09-23,3,1,3.27,1289.57
267,2024-09-23,3,2,0.17,1023.32
267,2024-09-23,3,3,0.2,850.7
268,2024-09-24,1,1,4.02,1500.8
268,2024-09-24,1,2,1.44,1173.52
268,2024-09-24,1,3,0.93,655.6
268,2024-09-24,2,1,0.75,1500.8
268,2024-09-24,2,2,2.41,983.34
268,2024-09-24,2,3,0.16,816.39
268,2024-09-24,3,1,5.57,1388.99
268,2024-09-24,3,2,1.16,891.58
268,2024-09-24,3,3,0.98,842.57
269,2024-09-25,1,1,3.38,1568.18
269,2024-09-25,1,2,5.85,1131.02
269,2024-09-25,1,3,0.54,872.37
269,2024-09-25,2,1,3.45,1358.06
269,2024-09-25,2,2,0.85,1039.47
269,2024-09-25,2,3,0.01,752.8
269,2024-09-25,3,1,5.53,1581.48
269,2024-09-25,3,2,0.22,974.69
269,2024-09-25,3,3,0.79,576.59
270,2024-09-26,1,1,9.8,1527.57
270,2024-09-26,1,2,3.97,841.54
270,2024-09-26,1,3,1.19,778.32
270,2024-09-26,2,1,1.58,1359.8
270,2024-09-26,2,2,4.65,1108.54
270,2024-09-26,2,3,1.48,658.78
270,2024-09-26,3,1,6.0,1655.8
270,2024-09-26,3,2,1.17,1166.63
270,2024-09-26,3,3,0.08,608.03
271,2024-09-27,1,1,8.69,1367.2
271,2024-09-27,1,2,4.51,993.91
271,2024-09-27,1,3,2.53,901.32
271,2024-09-27,2,1,1.14,1399.09
271,2024-09-27,2,2,3.22,1054.19
271,2024-09-27,2,3,2.46,634.32
271,2024-09-27,3,1,5.66,1347.78
271,2024-09-27,3,2,0.09,944.2
271,2024-09-27,3,3,0.99,824.48
272,2024-09-28,1,1,3.47,1414.38
272,2024-09-28,1,2,5.12,1207.36
272,2024-09-28,1,3,3.21,633.61
272,2024-09-28,2,1,5.13,1245.42
272,2024-09-28,2,2,1.29,964.92
272,2024-09-28,2,3,1.85,792.63
272,2024-09-28,3,1,3.6,1612.14
272,2024-09-28,3,2,1.5,1168.24
272,2024-09-28,3,3,0.56,619.46
273,2024-09-29,1,1,13.33,1276.47
273,2024-09-29,1,2,0.02,983.5
273,2024-09-29,1,3,1.18,888.21
273,2024-09-29,2,1,4.63,1555.9
273,2024-09-29,2,2,3.87,972.12
273,2024-09-29,2,3,2.26,721.68
273,2024-09-29,3,1,1.7,1431.74
273,2024-09-29,3,2,0.76,1212.97
273,2024-09-29,3,3,0.09,905.58
274,2024-09-30,1,1,1.0,1684.22
274,2024-09-30,1,2,2.65,1166.29
274,2024-09-30,1,3,2.02,871.37
274,2024-09-30,2,1,3.56,1596.38
274,2024-09-30,2,2,0.56,1264.14
274,2024-09-30,2,3,0.25,608.93
274,2024-09-30,3,1,5.57,1649.76
274,2024-09-30,3,2,0.48,1061.91
274,2024-09-30,3,3,1.12,666.79
275,2024-10-01,1,1,2.52,1595.83
275,2024-10-01,1,2,5.26,1176.57
275,2024-10-01,1,3,1.15,747.67
275,2024-10-01,2,1,3.48,1580.34
275,2024-10-01,2,2,4.44,1067.45
275,2024-10-01,2,3,1.52,728.84
275,2024-10-01,3,1,4.77,1594.19
275,2024-10-01,3,2,0.03,909.95
275,2024-10-01,3,3,1.21,830.55
276,2024-10-02,1,1,13.58,1574.68
276,2024-10-02,1,2,2.47,987.01
276,2024-10-02,1,3,0.32,622.47
276,2024-10-02,2,1,6.61,1535.55
276,2024-10-02,2,2,2.25,959.96
276,2024-10-02,2,3,2.32,622.69
276,2024-10-02,3,1,6.46,1355.78
276,2024-10-02,3,2,1.69,1023.82
276,2024-10-02,3,3,0.4,590.36
277,2024-10-03,1,1,10.17,1635.12
277,2024-10-03,1,2,0.2,925.18
277,2024-10-03,1,3,2.21,931.2
277,2024-10-03,2,1,3.75,1658.35
277,2024-10-03,2,2,3.82,1091.9
277,2024-10-03,2,3,0.64,840.06
277,2024-10-03,3,1,1.36,1482.04
277,2024-10-03,3,2,0.31,1016.55
277,2024-10-03,3,3,0.54,904.57
278,2024-10-04,1,1,2.18,1791.38
278,2024-10-04,1,2,1.82,1225.5
278,2024-10-04,1,3,2.52,735.75
278,2024-10-04,2,1,6.94,1853.69
278,2024-10-04,2,2,2.15,974.12
278,2024-10-04,2,3,1.99,820.07
278,2024-10-04,3,1,5.26,1747.27
278,2024-10-04,3,2,2.12,1094.05
278,2024-10-04,3,3,0.68,711.84
279,2024-10-05,1,1,15.48,1556.4
279,2024-10-05,1,2,4.57,1012.07
279,2024-10-05,1,3,2.81,804.49
279,2024-10-05,2,1,2.89,1801.38
279,2024-10-05,2,2,3.07,1133.83
279,2024-10-05,2,3,3.31,649.77
279,2024-10-05,3,1,0.49,1697.34
279,2024-10-05,3,2,1.27,1194.8
279,2024-10-05,3,3,1.07,739.05
280,2024-10-06,1,1,15.0,1467.71
280,2024-10-06,1,2,3.33,1102.05
280,2024-10-06,1,3,1.71,655.97
280,2024-10-06,2,1,4.95,1603.74
280,2024-10-06,2,2,0.44,1117.72
280,2024-10-06,2,3,1.37,738.08
280,2024-10-06,3,1,3.33,1684.33
280,2024-10-06,3,2,0.9,1160.47
280,2024-10-06,3,3,1.42,613.72
281,2024-10-07,1,1,4.73,1470.47
281,2024-10-07,1,2,2.26,1147.73
281,2024-10-07,1,3,0.29,786.27
281,2024-10-07,2,1,3.28,1468.99
281,2024-10-07,2,2,2.27,1014.95
281,2024-10-07,2,3,2.52,647.61
281,2024-10-07,3,1,4.0,1666.04
281,2024-10-07,3,2,1.37,1147.73
281,2024-10-07,3,3,0.05,627.78
282,2024-10-08,1,1,15.53,1331.64
282,2024-10-08,1,2,4.87,1235.35
282,2024-10-08,1,3,1.36,762.54
282,2024-10-08,2,1,0.9,1662.05
282,2024-10-08,2,2,2.21,1021.01
282,2024-10-08,2,3,0.31,744.91
282,2024-10-08,3,1,4.52,1630.75
282,2024-10-08,3,2,2.2,1074.2
282,2024-10-08,3,3,1.19,819.02
283,2024-10-09,1,1,11.99,1551.12
283,2024-10-09,1,2,3.03,1233.27
283,2024-10-09,1,3,0.49,740.67
283,2024-10-09,2,1,0.54,1511.09
283,2024-10-09,2,2,3.06,915.7
283,2024-10-09,2,3,2.7,793.3
283,2024-10-09,3,1,5.15,1387.81
283,2024-10-09,3,2,1.41,1154.59
283,2024-10-09,3,3,0.52,789.8
284,2024-10-10,1,1,7.31,1616.64
284,2024-10-10,1,2,6.18,1190.17
284,2024-10-10,1,3,1.99,798.66
284,2024-10-10,2,1,1.7,1411.53
284,2024-10-10,2,2,2.2,1166.85
284,2024-10-10,2,3,2.64,839.6
284,2024-10-10,3,1,0.36,1509.67
284,2024-10-10,3,2,0.09,1122.76
284,2024-10-10,3,3,0.86,745.73
285,2024-10-11,1,1,1.87,1438.44
285,2024-10-11,1,2,1.35,985.14
285,2024-10-11,1,3,0.87,716.56
285,2024-10-11,2,1,6.9,1465.57
285,2024-10-11,2,2,2.29,1020.49
285,2024-10-11,2,3,2.34,809.74
285,2024-10-11,3,1,5.85,1742.59
285,2024-10-11,3,2,1.76,980.42
285,2024-10-11,3,3,0.9,942.29
286,2024-10-12,1,1,3.12,1525.3
286,2024-10-12,1,2,6.51,868.24
286,2024-10-12,1,3,0.12,863.33
286,2024-10-12,2,1,4.35,1471.67
286,2024-10-12,2,2,0.76,1079.43
286,2024-10-12,2,3,1.33,638.66
286,2024-10-12,3,1,7.76,1716.32
286,2024-10-12,3,2,1.95,898.85
286,2024-10-12,3,3,0.97,708.54
287,2024-10-13,1,1,3.72,1512.64
287,2024-10-13,1,2,0.67,1150.45
287,2024-10-13,1,3,1.13,870.3
287,2024-10-13,2,1,2.08,1442.12
287,2024-10-13,2,2,3.93,1255.79
287,2024-10-13,2,3,1.48,687.33
287,2024-10-13,3,1,4.89,1558.29
287,2024-10-13,3,2,0.88,1101.34
287,2024-10-13,3,3,1.13,740.82
288,2024-10-14,1,1,0.4,1580.5
288,2024-10-14,1,2,3.39,1097.56
288,2024-10-14,1,3,1.35,944.05
288,2024-10-14,2,1,2.51,1530.45
288,2024-10-14,2,2,2.3,1180.38
288,2024-10-14,2,3,3.04,889.94
288,2024-10-14,3,1,4.67,1593.56
288,2024-10-14,3,2,1.58,1039.91
288,2024-10-14,3,3,1.4,865.12
289,2024-10-15,1,1,11.95,1587.99
289,2024-10-15,1,2,1.21,1019.37
289,2024-10-15,1,3,2.68,1005.81
289,2024-10-15,2,1,6.93,1613.56
289,2024-10-15,2,2,2.37,967.32
289,2024-10-15,2,3,0.43,805.87
289,2024-10-15,3,1,0.92,1507.66
289,2024-10-15,3,2,0.94,1271.05
289,2024-10-15,3,3,0.33,759.58
290,2024-10-16,1,1,3.66,1470.76
290,2024-10-16,1,2,1.66,1037.63
290,2024-10-16,1,3,0.26,738.43
290,2024-10-16,2,1,3.11,1579.97
290,2024-10-16,2,2,3.82,881.26
290,2024-10-16,2,3,2.62,717.13
290,2024-10-16,3,1,5.01,1427.17
290,2024-10-16,3,2,2.1,972.81
290,2024-10-16,3,3,1.22,683.18
291,2024-10-17,1,1,12.55,1657.47
291,2024-10-17,1,2,2.23,1110.61
291,2024-10-17,1,3,2.45,740.17
