date_id,date,branch_id,material_id,tons_sold,price_per_ton
214,2024-08-01,3,1,4.3,2465.63
214,2024-08-01,3,2,1.4,1540.67
214,2024-08-01,3,3,0.13,1317.2
215,2024-08-02,1,1,4.31,2306.89
215,2024-08-02,1,2,2.89,1904.47
215,2024-08-02,1,3,0.23,1152.8
215,2024-08-02,2,1,0.44,2171.33
215,2024-08-02,2,2,1.06,1749.02
215,2024-08-02,2,3,0.6,1210.38
215,2024-08-02,3,1,4.23,2336.53
215,2024-08-02,3,2,1.05,1417.63
215,2024-08-02,3,3,0.54,1113.75
216,2024-08-03,1,1,9.34,2053.89
216,2024-08-03,1,2,3.12,1557.05
216,2024-08-03,1,3,1.08,1096.78
216,2024-08-03,2,1,6.68,1969.64
216,2024-08-03,2,2,0.14,1701.42
216,2024-08-03,2,3,1.4,1125.63
216,2024-08-03,3,1,1.28,2021.63
216,2024-08-03,3,2,0.97,1462.44
216,2024-08-03,3,3,0.01,939.41
217,2024-08-04,1,1,11.3,2212.36
217,2024-08-04,1,2,2.58,1727.43
217,2024-08-04,1,3,0.43,1145.67
217,2024-08-04,2,1,1.84,2255.43
217,2024-08-04,2,2,0.76,1585.59
217,2024-08-04,2,3,0.91,1216.17
217,2024-08-04,3,1,4.94,2449.2
217,2024-08-04,3,2,2.05,1534.98
217,2024-08-04,3,3,0.48,1294.93
218,2024-08-05,1,1,1.71,1969.15
218,2024-08-05,1,2,2.77,1501.96
218,2024-08-05,1,3,0.57,1091.97
218,2024-08-05,2,1,1.58,2115.89
218,2024-08-05,2,2,0.45,1444.08
218,2024-08-05,2,3,0.88,972.61
218,2024-08-05,3,1,3.07,2326.07
218,2024-08-05,3,2,2.01,1571.08
218,2024-08-05,3,3,0.12,936.72
219,2024-08-06,1,1,10.71,2382.92
219,2024-08-06,1,2,3.0,1938.47
219,2024-08-06,1,3,1.39,1041.58
219,2024-08-06,2,1,1.73,2076.61
219,2024-08-06,2,2,2.06,1597.37
219,2024-08-06,2,3,0.63,1098.67
219,2024-08-06,3,1,2.42,2020.32
219,2024-08-06,3,2,0.06,1871.26
219,2024-08-06,3,3,0.44,1177.5
220,2024-08-07,1,1,0.77,2381.03
220,2024-08-07,1,2,0.99,1450.74
220,2024-08-07,1,3,0.9,1005.73
220,2024-08-07,2,1,0.44,1796.34
220,2024-08-07,2,2,1.92,1675.77
220,2024-08-07,2,3,0.06,1164.34
220,2024-08-07,3,1,2.59,2222.19
220,2024-08-07,3,2,0.18,1663.85
220,2024-08-07,3,3,0.43,1259.06
221,2024-08-08,1,1,3.95,2383.23
221,2024-08-08,1,2,3.89,1906.6
221,2024-08-08,1,3,0.53,1091.86
221,2024-08-08,2,1,4.2,2559.2
221,2024-08-08,2,2,2.77,1601.9
221,2024-08-08,2,3,0.2,1331.05
221,2024-08-08,3,1,0.18,2523.3
221,2024-08-08,3,2,1.63,1627.74
221,2024-08-08,3,3,0.7,929.31
222,2024-08-09,1,1,3.77,2480.64
222,2024-08-09,1,2,3.81,1590.65
222,2024-08-09,1,3,0.37,1101.63
222,2024-08-09,2,1,2.79,2157.27
222,2024-08-09,2,2,2.7,1711.08
222,2024-08-09,2,3,1.08,1336.86
222,2024-08-09,3,1,1.35,2741.73
222,2024-08-09,3,2,0.68,1425.32
222,2024-08-09,3,3,1.01,1328.12
223,2024-08-10,1,1,7.83,1980.12
223,2024-08-10,1,2,2.02,1664.75
223,2024-08-10,1,3,1.91,1237.85
223,2024-08-10,2,1,1.12,1876.96
223,2024-08-10,2,2,1.16,1562.99
223,2024-08-10,2,3,0.64,1064.05
223,2024-08-10,3,1,1.53,2481.85
223,2024-08-10,3,2,2.14,1722.67
223,2024-08-10,3,3,0.57,1235.4
224,2024-08-11,1,1,5.81,2569.21
224,2024-08-11,1,2,3.16,1643.16
224,2024-08-11,1,3,0.98,1071.8
224,2024-08-11,2,1,3.81,2179.73
224,2024-08-11,2,2,0.51,1453.2
224,2024-08-11,2,3,1.21,1068.63
224,2024-08-11,3,1,3.31,2541.1
224,2024-08-11,3,2,1.69,1663.69
224,2024-08-11,3,3,0.68,1020.71
225,2024-08-12,1,1,7.96,2175.38
225,2024-08-12,1,2,1.73,1801.5
225,2024-08-12,1,3,1.23,1154.34
225,2024-08-12,2,1,5.13,2341.13
225,2024-08-12,2,2,0.09,1626.91
225,2024-08-12,2,3,1.33,1276.65
225,2024-08-12,3,1,4.54,2220.34
225,2024-08-12,3,2,0.05,1590.67
225,2024-08-12,3,3,0.31,1079.08
226,2024-08-13,1,1,9.07,2212.86
226,2024-08-13,1,2,4.35,1525.77
226,2024-08-13,1,3,1.57,1274.84
226,2024-08-13,2,1,1.21,2086.29
226,2024-08-13,2,2,2.28,1897.63
226,2024-08-13,2,3,1.13,1223.44
226,2024-08-13,3,1,1.11,1934.41
226,2024-08-13,3,2,1.89,1788.67
226,2024-08-13,3,3,0.24,1356.81
227,2024-08-14,1,1,10.15,2541.72
227,2024-08-14,1,2,3.33,1481.11
227,2024-08-14,1,3,2.16,1114.69
227,2024-08-14,2,1,1.99,2217.79
227,2024-08-14,2,2,1.31,1821.62
227,2024-08-14,2,3,1.0,1117.41
227,2024-08-14,3,1,3.17,1891.38
227,2024-08-14,3,2,0.26,1769.09
227,2024-08-14,3,3,0.4,1297.57
228,2024-08-15,1,1,0.98,2119.64
228,2024-08-15,1,2,1.68,1826.86
228,2024-08-15,1,3,1.36,1137.86
228,2024-08-15,2,1,2.29,1923.46
228,2024-08-15,2,2,2.39,1345.55
228,2024-08-15,2,3,1.8,1189.84
228,2024-08-15,3,1,5.16,2280.56
228,2024-08-15,3,2,0.92,1551.19
228,2024-08-15,3,3,0.22,1167.73
229,2024-08-16,1,1,3.79,2316.93
229,2024-08-16,1,2,1.67,1677.44
229,2024-08-16,1,3,1.08,1149.62
229,2024-08-16,2,1,5.77,2140.12
229,2024-08-16,2,2,1.11,1833.72
229,2024-08-16,2,3,0.46,1279.42
229,2024-08-16,3,1,1.58,1848.9
229,2024-08-16,3,2,0.4,1801.86
229,2024-08-16,3,3,0.52,1130.66
230,2024-08-17,1,1,5.67,2343.17
230,2024-08-17,1,2,2.78,1470.76
230,2024-08-17,1,3,1.79,1017.37
230,2024-08-17,2,1,1.6,2102.78
230,2024-08-17,2,2,2.29,1384.89
230,2024-08-17,2,3,0.54,1103.25
230,2024-08-17,3,1,2.64,2002.07
230,2024-08-17,3,2,1.09,1846.26
230,2024-08-17,3,3,0.19,1305.69
231,2024-08-18,1,1,4.54,2472.99
231,2024-08-18,1,2,1.75,1563.15
231,2024-08-18,1,3,0.16,1051.48
231,2024-08-18,2,1,2.48,2524.89
231,2024-08-18,2,2,0.91,1532.42
231,2024-08-18,2,3,0.01,1225.72
231,2024-08-18,3,1,5.04,2063.62
231,2024-08-18,3,2,1.02,1665.04
231,2024-08-18,3,3,0.85,1077.79
232,2024-08-19,1,1,5.13,2175.93
232,2024-08-19,1,2,2.54,1614.78
232,2024-08-19,1,3,1.04,1244.71
232,2024-08-19,2,1,2.56,2183.54
232,2024-08-19,2,2,2.52,1329.67
232,2024-08-19,2,3,0.12,1137.69
232,2024-08-19,3,1,0.22,2294.64
232,2024-08-19,3,2,2.28,1298.98
232,2024-08-19,3,3,0.26,981.71
233,2024-08-20,1,1,10.51,2559.99
233,2024-08-20,1,2,2.79,1542.1
233,2024-08-20,1,3,0.72,1288.51
233,2024-08-20,2,1,6.71,2593.05
233,2024-08-20,2,2,1.6,1435.43
233,2024-08-20,2,3,1.28,1097.74
233,2024-08-20,3,1,0.07,1832.94
233,2024-08-20,3,2,1.53,1784.34
233,2024-08-20,3,3,0.59,1175.2
234,2024-08-21,1,1,4.63,2682.45
234,2024-08-21,1,2,3.26,1789.74
234,2024-08-21,1,3,1.73,1176.68
234,2024-08-21,2,1,1.79,2410.54
234,2024-08-21,2,2,1.27,1529.02
234,2024-08-21,2,3,0.64,1145.08
234,2024-08-21,3,1,5.42,2665.44
234,2024-08-21,3,2,0.87,1650.07
234,2024-08-21,3,3,0.1,1026.19
235,2024-08-22,1,1,2.43,2445.05
235,2024-08-22,1,2,3.02,1583.99
235,2024-08-22,1,3,0.92,1119.3
235,2024-08-22,2,1,1.36,2669.86
235,2024-08-22,2,2,0.04,1430.92
235,2024-08-22,2,3,1.29,1156.33
235,2024-08-22,3,1,4.79,2350.67
235,2024-08-22,3,2,1.3,1531.54
235,2024-08-22,3,3,0.63,1102.17
236,2024-08-23,1,1,2.61,1974.69
236,2024-08-23,1,2,1.31,1666.8
236,2024-08-23,1,3,2.16,1220.42
236,2024-08-23,2,1,1.23,2023.54
236,2024-08-23,2,2,2.24,1480.03
236,2024-08-23,2,3,0.99,1003.5
236,2024-08-23,3,1,4.48,2050.07
236,2024-08-23,3,2,1.96,1633.07
236,2024-08-23,3,3,0.06,1197.01
237,2024-08-24,1,1,6.39,2084.18
237,2024-08-24,1,2,1.73,1423.61
237,2024-08-24,1,3,0.03,1022.65
237,2024-08-24,2,1,2.14,2063.07
237,2024-08-24,2,2,1.62,1550.73
237,2024-08-24,2,3,0.92,1226.49
237,2024-08-24,3,1,3.23,2300.49
237,2024-08-24,3,2,0.99,1586.52
237,2024-08-24,3,3,0.34,1339.46
238,2024-08-25,1,1,2.67,2142.31
238,2024-08-25,1,2,3.81,1596.33
238,2024-08-25,1,3,1.7,1028.26
238,2024-08-25,2,1,0.97,2710.11
238,2024-08-25,2,2,2.55,1355.81
238,2024-08-25,2,3,0.63,1170.8
238,2024-08-25,3,1,3.83,2505.95
238,2024-08-25,3,2,0.33,1934.21
238,2024-08-25,3,3,0.46,1120.07
239,2024-08-26,1,1,7.28,2082.39
239,2024-08-26,1,2,0.14,1975.3
239,2024-08-26,1,3,0.27,1084.3
239,2024-08-26,2,1,6.35,2634.48
239,2024-08-26,2,2,2.46,1753.18
239,2024-08-26,2,3,1.59,1293.13
239,2024-08-26,3,1,0.84,2373.55
239,2024-08-26,3,2,0.76,1975.88
239,2024-08-26,3,3,0.75,1322.15
240,2024-08-27,1,1,9.54,2435.22
240,2024-08-27,1,2,1.16,1607.47
240,2024-08-27,1,3,0.73,1099.81
240,2024-08-27,2,1,4.39,2408.25
240,2024-08-27,2,2,2.7,1367.54
240,2024-08-27,2,3,1.79,1074.08
240,2024-08-27,3,1,5.11,2020.74
240,2024-08-27,3,2,1.99,1616.89
240,2024-08-27,3,3,0.11,1316.39
241,2024-08-28,1,1,6.42,2523.17
241,2024-08-28,1,2,1.07,1490.84
241,2024-08-28,1,3,0.08,1105.22
241,2024-08-28,2,1,4.34,2049.01
241,2024-08-28,2,2,0.8,1341.06
241,2024-08-28,2,3,1.63,1347.48
241,2024-08-28,3,1,1.59,2463.82
241,2024-08-28,3,2,1.01,1847.49
241,2024-08-28,3,3,0.61,1101.96
242,2024-08-29,1,1,9.17,1971.07
242,2024-08-29,1,2,1.97,1591.87
242,2024-08-29,1,3,1.91,1232.59
242,2024-08-29,2,1,1.51,2390.3
242,2024-08-29,2,2,0.35,1615.89
242,2024-08-29,2,3,1.46,1126.43
242,2024-08-29,3,1,0.81,1886.12
242,2024-08-29,3,2,1.19,1516.86
242,2024-08-29,3,3,0.61,1028.16
243,2024-08-30,1,1,4.69,2422.89
243,2024-08-30,1,2,1.28,1762.03
243,2024-08-30,1,3,1.28,1190.91
243,2024-08-30,2,1,2.63,2539.17
243,2024-08-30,2,2,1.68,1440.07
243,2024-08-30,2,3,1.35,1152.64
243,2024-08-30,3,1,2.36,2656.33
243,2024-08-30,3,2,1.53,1748.64
243,2024-08-30,3,3,0.87,962.84
244,2024-08-31,1,1,10.85,2469.2
244,2024-08-31,1,2,3.39,1422.5
244,2024-08-31,1,3,0.35,918.16
244,2024-08-31,2,1,1.14,2171.59
244,2024-08-31,2,2,0.55,1747.96
244,2024-08-31,2,3,1.37,932.15
244,2024-08-31,3,1,5.4,2081.91
244,2024-08-31,3,2,1.19,1546.23
244,2024-08-31,3,3,0.46,1128.43
245,2024-09-01,1,1,11.05,2472.99
245,2024-09-01,1,2,2.92,1900.07
245,2024-09-01,1,3,0.56,1274.05
245,2024-09-01,2,1,1.56,2276.73
245,2024-09-01,2,2,1.99,1810.71
245,2024-09-01,2,3,1.39,1174.65
245,2024-09-01,3,1,1.47,2399.2
245,2024-09-01,3,2,0.73,1676.38
245,2024-09-01,3,3,0.4,1275.65
246,2024-09-02,1,1,0.89,2783.33
246,2024-09-02,1,2,2.53,1938.71
246,2024-09-02,1,3,0.97,1222.77
246,2024-09-02,2,1,0.62,2690.6
246,2024-09-02,2,2,2.38,1664.51
246,2024-09-02,2,3,0.42,1114.63
246,2024-09-02,3,1,5.57,2007.49
246,2024-09-02,3,2,0.56,1758.88
246,2024-09-02,3,3,0.5,1271.73
247,2024-09-03,1,1,7.24,1990.13
247,2024-09-03,1,2,1.06,1813.42
247,2024-09-03,1,3,0.64,1191.29
247,2024-09-03,2,1,3.58,2361.44
247,2024-09-03,2,2,1.03,1882.19
247,2024-09-03,2,3,0.66,1075.91
247,2024-09-03,3,1,3.78,2319.77
247,2024-09-03,3,2,0.76,1447.67
247,2024-09-03,3,3,0.36,1053.19
248,2024-09-04,1,1,9.45,2348.12
248,2024-09-04,1,2,1.83,1767.75
248,2024-09-04,1,3,0.01,1162.81
248,2024-09-04,2,1,0.64,2759.58
248,2024-09-04,2,2,1.77,1579.39
248,2024-09-04,2,3,0.55,1130.06
248,2024-09-04,3,1,0.56,2164.98
248,2024-09-04,3,2,1.99,1430.34
248,2024-09-04,3,3,1.03,1275.34
249,2024-09-05,1,1,8.95,2282.29
249,2024-09-05,1,2,0.87,1707.1
249,2024-09-05,1,3,0.97,1056.8
249,2024-09-05,2,1,1.11,2125.74
249,2024-09-05,2,2,0.35,1683.5
249,2024-09-05,2,3,1.33,1225.24
249,2024-09-05,3,1,4.58,2670.54
249,2024-09-05,3,2,0.22,1564.82
249,2024-09-05,3,3,0.43,1205.61
250,2024-09-06,1,1,6.93,2502.79
250,2024-09-06,1,2,2.46,1823.48
250,2024-09-06,1,3,2.18,1302.89
250,2024-09-06,2,1,4.8,2631.48
250,2024-09-06,2,2,1.18,1803.91
250,2024-09-06,2,3,1.66,1058.35
250,2024-09-06,3,1,3.68,2417.81
250,2024-09-06,3,2,1.27,1610.33
250,2024-09-06,3,3,0.61,1269.22
251,2024-09-07,1,1,7.07,2448.9
251,2024-09-07,1,2,3.23,1633.89
251,2024-09-07,1,3,1.58,1175.42
251,2024-09-07,2,1,6.44,2329.12
251,2024-09-07,2,2,0.6,1866.61
251,2024-09-07,2,3,1.11,1079.08
251,2024-09-07,3,1,4.3,2029.58
251,2024-09-07,3,2,0.09,1805.39
251,2024-09-07,3,3,0.86,1256.15
252,2024-09-08,1,1,1.0,2402.72
252,2024-09-08,1,2,0.29,1982.2
252,2024-09-08,1,3,0.7,1397.82
252,2024-09-08,2,1,3.08,2358.32
252,2024-09-08,2,2,2.22,1684.97
252,2024-09-08,2,3,0.84,1220.87
252,2024-09-08,3,1,1.26,2754.22
252,2024-09-08,3,2,0.85,1568.41
252,2024-09-08,3,3,0.23,1150.71
253,2024-09-09,1,1,7.31,2546.15
253,2024-09-09,1,2,0.04,1748.36
253,2024-09-09,1,3,1.49,1258.66
253,2024-09-09,2,1,3.45,2277.68
253,2024-09-09,2,2,1.53,1462.99
253,2024-09-09,2,3,0.41,1297.14
253,2024-09-09,3,1,1.99,2354.08
253,2024-09-09,3,2,1.71,1661.98
253,2024-09-09,3,3,0.81,1180.67
254,2024-09-10,1,1,8.44,2521.08
254,2024-09-10,1,2,2.46,1701.54
254,2024-09-10,1,3,0.74,1192.04
254,2024-09-10,2,1,1.57,2495.27
254,2024-09-10,2,2,1.37,1686.22
254,2024-09-10,2,3,1.57,1300.99
254,2024-09-10,3,1,4.62,2226.01
254,2024-09-10,3,2,1.3,1673.53
254,2024-09-10,3,3,0.44,1220.65
255,2024-09-11,1,1,7.73,2267.93
255,2024-09-11,1,2,1.13,1647.99
255,2024-09-11,1,3,0.8,1157.53
255,2024-09-11,2,1,3.51,2232.16
255,2024-09-11,2,2,2.49,1879.54
255,2024-09-11,2,3,1.86,1405.27
255,2024-09-11,3,1,2.92,2361.8
255,2024-09-11,3,2,0.64,1495.74
255,2024-09-11,3,3,0.42,1321.33
256,2024-09-12,1,1,11.15,2335.37
256,2024-09-12,1,2,1.43,1652.84
256,2024-09-12,1,3,1.88,1181.73
256,2024-09-12,2,1,2.42,2523.21
256,2024-09-12,2,2,2.31,1609.12
256,2024-09-12,2,3,0.91,1329.88
256,2024-09-12,3,1,5.43,2184.5
256,2024-09-12,3,2,0.25,1510.99
256,2024-09-12,3,3,0.48,1325.57
257,2024-09-13,1,1,10.06,2629.77
257,2024-09-13,1,2,3.65,1643.26
257,2024-09-13,1,3,1.87,1027.46
257,2024-09-13,2,1,4.06,2341.98
257,2024-09-13,2,2,2.15,1526.23
257,2024-09-13,2,3,0.31,1078.42
257,2024-09-13,3,1,4.57,2182.69
257,2024-09-13,3,2,0.75,1719.86
257,2024-09-13,3,3,0.35,1001.05
258,2024-09-14,1,1,0.33,2503.03
258,2024-09-14,1,2,0.25,1665.64
258,2024-09-14,1,3,2.02,952.63
258,2024-09-14,2,1,3.44,2465.96
258,2024-09-14,2,2,0.52,1593.62
258,2024-09-14,2,3,0.51,1158.22
258,2024-09-14,3,1,1.31,2462.32
258,2024-09-14,3,2,0.42,1542.79
258,2024-09-14,3,3,1.02,1325.65
259,2024-09-15,1,1,7.87,2449.96
259,2024-09-15,1,2,2.39,1699.74
259,2024-09-15,1,3,1.66,1074.06
259,2024-09-15,2,1,1.41,2433.9
259,2024-09-15,2,2,2.09,1877.97
259,2024-09-15,2,3,0.63,1178.2
259,2024-09-15,3,1,1.52,2520.99
259,2024-09-15,3,2,1.47,1670.71
259,2024-09-15,3,3,0.75,1286.07
260,2024-09-16,1,1,1.11,2324.86
260,2024-09-16,1,2,3.13,1711.77
260,2024-09-16,1,3,0.18,1398.91
260,2024-09-16,2,1,2.74,2133.36
260,2024-09-16,2,2,0.91,1555.32
260,2024-09-16,2,3,1.73,1048.65
260,2024-09-16,3,1,1.92,2450.31
260,2024-09-16,3,2,1.95,1580.27
260,2024-09-16,3,3,1.06,1239.35
261,2024-09-17,1,1,4.98,2166.96
261,2024-09-17,1,2,3.91,1775.71
261,2024-09-17,1,3,1.45,1127.58
261,2024-09-17,2,1,3.9,2128.72
261,2024-09-17,2,2,0.24,1663.03
261,2024-09-17,2,3,0.73,1082.18
261,2024-09-17,3,1,4.9,1979.3
261,2024-09-17,3,2,0.6,1831.7
261,2024-09-17,3,3,0.32,1020.13
262,2024-09-18,1,1,2.89,2509.7
262,2024-09-18,1,2,0.39,1662.18
262,2024-09-18,1,3,0.15,1243.72
262,2024-09-18,2,1,5.17,2584.8
262,2024-09-18,2,2,0.29,1688.88
262,2024-09-18,2,3,0.28,1245.54
262,2024-09-18,3,1,3.06,2047.33
262,2024-09-18,3,2,0.16,1803.71
262,2024-09-18,3,3,0.69,1214.66
263,2024-09-19,1,1,5.78,2317.26
263,2024-09-19,1,2,2.34,1728.29
263,2024-09-19,1,3,1.35,1138.61
263,2024-09-19,2,1,2.03,2345.14
263,2024-09-19,2,2,1.54,1779.77
263,2024-09-19,2,3,0.81,995.5
263,2024-09-19,3,1,4.36,2742.45
263,2024-09-19,3,2,1.5,1797.82
263,2024-09-19,3,3,0.21,1080.9
264,2024-09-20,1,1,0.5,1997.59
264,2024-09-20,1,2,0.52,1548.1
264,2024-09-20,1,3,0.01,1286.32
264,2024-09-20,2,1,3.77,2783.66
264,2024-09-20,2,2,1.15,1912.22
264,2024-09-20,2,3,1.37,1192.65
264,2024-09-20,3,1,4.92,2103.71
264,2024-09-20,3,2,0.48,1893.09
264,2024-09-20,3,3,0.61,1101.44
265,2024-09-21,1,1,10.2,2481.63
265,2024-09-21,1,2,0.71,1846.19
265,2024-09-21,1,3,1.74,1216.17
265,2024-09-21,2,1,3.25,2433.23
265,2024-09-21,2,2,0.98,1845.86
265,2024-09-21,2,3,1.93,1127.87
265,2024-09-21,3,1,1.51,2077.24
265,2024-09-21,3,2,0.24,1776.54
265,2024-09-21,3,3,0.16,1136.06
266,2024-09-22,1,1,1.02,2457.54
266,2024-09-22,1,2,1.23,1448.82
266,2024-09-22,1,3,2.23,1030.2
266,2024-09-22,2,1,7.29,2475.46
266,2024-09-22,2,2,2.54,2043.35
266,2024-09-22,2,3,0.3,1275.47
266,2024-09-22,3,1,1.92,2211.35
266,2024-09-22,3,2,0.09,2054.24
266,2024-09-22,3,3,0.22,1315.45
267,2024-09-23,1,1,3.37,2514.4
267,2024-09-23,1,2,0.93,1826.08
267,2024-09-23,1,3,1.07,1084.1
267,2024-09-23,2,1,5.38,2187.04
267,2024-09-23,2,2,2.59,1560.89
267,2024-09-23,2,3,0.34,1214.34
267,2024-09-23,3,1,2.71,2245.61
267,2024-09-23,3,2,1.53,1623.05
267,2024-09-23,3,3,0.65,971.99
268,2024-09-24,1,1,8.15,2337.39
268,2024-09-24,1,2,2.05,1525.12
268,2024-09-24,1,3,1.4,1328.24
268,2024-09-24,2,1,3.08,2229.77
268,2024-09-24,2,2,0.29,1867.47
268,2024-09-24,2,3,1.12,1138.82
268,2024-09-24,3,1,1.98,2543.56
268,2024-09-24,3,2,0.69,1463.37
268,2024-09-24,3,3,0.54,1159.49
269,2024-09-25,1,1,7.42,2173.68
269,2024-09-25,1,2,3.04,1653.58
269,2024-09-25,1,3,1.71,1191.93
269,2024-09-25,2,1,6.94,2567.26
269,2024-09-25,2,2,2.81,1597.15
269,2024-09-25,2,3,1.03,989.51
269,2024-09-25,3,1,0.56,2580.22
269,2024-09-25,3,2,0.82,1572.24
269,2024-09-25,3,3,0.85,1128.62
270,2024-09-26,1,1,8.1,2079.97
270,2024-09-26,1,2,1.67,1683.55
270,2024-09-26,1,3,1.59,1139.28
270,2024-09-26,2,1,0.91,2593.57
270,2024-09-26,2,2,2.42,1924.8
270,2024-09-26,2,3,1.38,1061.73
270,2024-09-26,3,1,3.83,2221.64
270,2024-09-26,3,2,1.14,1692.23
270,2024-09-26,3,3,1.0,1135.78
271,2024-09-27,1,1,10.61,2228.5
271,2024-09-27,1,2,2.27,1552.81
271,2024-09-27,1,3,0.04,1165.12
271,2024-09-27,2,1,1.02,2523.97
271,2024-09-27,2,2,0.47,1972.71
271,2024-09-27,2,3,0.14,1065.84
271,2024-09-27,3,1,3.66,2016.57
271,2024-09-27,3,2,0.28,1654.6
271,2024-09-27,3,3,0.25,1219.2
272,2024-09-28,1,1,2.48,2469.56
272,2024-09-28,1,2,0.01,1694.4
272,2024-09-28,1,3,0.29,1396.08
272,2024-09-28,2,1,4.04,1996.83
272,2024-09-28,2,2,0.93,2041.15
272,2024-09-28,2,3,0.5,1123.59
272,2024-09-28,3,1,4.78,2368.85
272,2024-09-28,3,2,2.0,1942.34
272,2024-09-28,3,3,1.05,1444.93
273,2024-09-29,1,1,0.54,2493.66
273,2024-09-29,1,2,3.59,1519.01
273,2024-09-29,1,3,2.16,1189.27
273,2024-09-29,2,1,5.84,2180.63
273,2024-09-29,2,2,0.71,2007.0
273,2024-09-29,2,3,0.51,1258.93
273,2024-09-29,3,1,2.31,2342.98
273,2024-09-29,3,2,2.15,1635.32
273,2024-09-29,3,3,0.17,1061.35
274,2024-09-30,1,1,6.46,2110.58
274,2024-09-30,1,2,4.33,1672.76
274,2024-09-30,1,3,0.67,1284.39
274,2024-09-30,2,1,0.64,2596.39
274,2024-09-30,2,2,1.28,1799.75
274,2024-09-30,2,3,0.84,1098.16
274,2024-09-30,3,1,3.4,2504.5
274,2024-09-30,3,2,0.05,1743.82
274,2024-09-30,3,3,0.88,1185.8
275,2024-10-01,1,1,8.97,2434.61
275,2024-10-01,1,2,0.04,1893.93
275,2024-10-01,1,3,1.43,1069.84
275,2024-10-01,2,1,4.87,2570.75
275,2024-10-01,2,2,0.38,1829.06
275,2024-10-01,2,3,0.21,1236.46
275,2024-10-01,3,1,3.44,2520.36
275,2024-10-01,3,2,0.97,1487.35
275,2024-10-01,3,3,0.1,1255.98
276,2024-10-02,1,1,6.49,2215.72
276,2024-10-02,1,2,2.14,1823.78
276,2024-10-02,1,3,1.75,1137.41
276,2024-10-02,2,1,1.03,2605.38
276,2024-10-02,2,2,1.45,1814.15
276,2024-10-02,2,3,1.54,1158.64
276,2024-10-02,3,1,1.65,2351.18
276,2024-10-02,3,2,0.16,1967.88
276,2024-10-02,3,3,0.23,1399.92
277,2024-10-03,1,1,10.97,2649.64
277,2024-10-03,1,2,1.43,1692.76
277,2024-10-03,1,3,2.28,1491.78
277,2024-10-03,2,1,5.33,2314.85
277,2024-10-03,2,2,1.91,1535.73
277,2024-10-03,2,3,0.67,1360.63
277,2024-10-03,3,1,3.39,2305.47
277,2024-10-03,3,2,0.94,1990.08
277,2024-10-03,3,3,0.6,1355.82
278,2024-10-04,1,1,1.27,2050.39
278,2024-10-04,1,2,2.01,1586.61
278,2024-10-04,1,3,1.75,1488.05
278,2024-10-04,2,1,5.81,2507.03
278,2024-10-04,2,2,1.66,1773.56
278,2024-10-04,2,3,1.19,1102.73
278,2024-10-04,3,1,2.85,2143.15
278,2024-10-04,3,2,0.73,2048.93
278,2024-10-04,3,3,0.1,1251.62
279,2024-10-05,1,1,7.18,2498.86
279,2024-10-05,1,2,1.27,1722.82
279,2024-10-05,1,3,1.19,1118.99
279,2024-10-05,2,1,3.67,2068.64
279,2024-10-05,2,2,0.09,1751.51
279,2024-10-05,2,3,0.14,1211.82
279,2024-10-05,3,1,5.25,2056.74
279,2024-10-05,3,2,2.31,1643.9
279,2024-10-05,3,3,0.03,1360.36
280,2024-10-06,1,1,11.89,2088.34
280,2024-10-06,1,2,2.62,1694.55
280,2024-10-06,1,3,1.11,1222.13
280,2024-10-06,2,1,7.17,2237.14
280,2024-10-06,2,2,1.44,1845.8
280,2024-10-06,2,3,1.69,1163.25
280,2024-10-06,3,1,5.18,2577.84
280,2024-10-06,3,2,1.72,1738.92
280,2024-10-06,3,3,0.23,1170.57
281,2024-10-07,1,1,10.39,2326.39
281,2024-10-07,1,2,4.03,1846.3
281,2024-10-07,1,3,2.26,1180.16
281,2024-10-07,2,1,7.44,2292.5
281,2024-10-07,2,2,2.26,1989.71
281,2024-10-07,2,3,1.1,1181.48
281,2024-10-07,3,1,1.77,2978.59
281,2024-10-07,3,2,1.33,1745.32
281,2024-10-07,3,3,0.49,1021.97
282,2024-10-08,1,1,1.47,2344.41
282,2024-10-08,1,2,2.97,1869.95
282,2024-10-08,1,3,0.4,1267.19
282,2024-10-08,2,1,2.41,2248.95
282,2024-10-08,2,2,2.35,1891.09
282,2024-10-08,2,3,1.58,1160.18
282,2024-10-08,3,1,2.8,2107.47
282,2024-10-08,3,2,1.23,1537.06
282,2024-10-08,3,3,0.54,1340.89
283,2024-10-09,1,1,9.25,2570.6
283,2024-10-09,1,2,4.05,1818.99
283,2024-10-09,1,3,0.75,1181.72
283,2024-10-09,2,1,3.61,2280.9
283,2024-10-09,2,2,1.2,1894.98
283,2024-10-09,2,3,0.14,1476.96
283,2024-10-09,3,1,3.45,2460.65
283,2024-10-09,3,2,1.92,1793.92
283,2024-10-09,3,3,0.43,1436.3
284,2024-10-10,1,1,0.4,2504.58
284,2024-10-10,1,2,2.03,1641.14
284,2024-10-10,1,3,1.62,1177.09
284,2024-10-10,2,1,7.26,2381.33
284,2024-10-10,2,2,0.44,1703.54
284,2024-10-10,2,3,0.15,1355.99
284,2024-10-10,3,1,0.0,2501.53
284,2024-10-10,3,2,1.95,1859.7
284,2024-10-10,3,3,0.25,1373.95
285,2024-10-11,1,1,1.95,2098.19
285,2024-10-11,1,2,2.65,1755.7
